area,price,facade,entrance_wid,floors,direction_home,direction_bal,bedroom,toilet,status_doc,furniture,date_post,date_exp,intent,pageType,productId,projectId,vipType,verified,expired,cateId,cityCode,districtId,wardId,streetId,pageId,createByUser,productType
220.0,,12.0,12.0,,,,,,False,False,2023-10-13,2023-10-20,sale,ldp,38311404,0,3,False,False,283,SG,72,11855,4370,227,,
69.0,1700.0,,,,,,2.0,2.0,False,False,2023-10-13,2023-10-20,sale,ldp,38311294,469,3,False,False,324,SG,72,11857,278,227,,
136.5,10800.0,7.0,,,west,west,4.0,4.0,False,False,2023-10-13,2023-10-20,sale,ldp,38310022,2000,3,False,False,325,SG,72,11857,0,227,,
320.0,7000.0,7.8,,,,,,,False,False,2023-10-12,2023-10-27,sale,ldp,37965480,0,3,False,False,283,SG,72,11851,5246,227,,
1978.7,7100.0,26.0,5.0,,,,,,False,False,2023-10-12,2023-10-22,sale,ldp,38012019,0,3,False,False,283,SG,72,11851,5246,227,,
59.0,1900.0,,,,,,2.0,2.0,False,False,2023-10-12,2023-10-19,sale,ldp,38303744,4613,3,False,False,324,SG,72,11847,9430,227,,
56.0,2330.0,,,,south,north,2.0,1.0,False,False,2023-10-12,2023-10-22,sale,ldp,37505979,2971,3,False,False,324,SG,72,11850,278,227,,
60.0,3140.0,,,,,,2.0,1.0,False,False,2023-10-12,2023-10-19,sale,ldp,38304373,0,3,False,False,324,SG,72,11850,278,227,,
76.0,3500.0,,,,,,3.0,2.0,False,False,2023-10-10,2023-10-25,sale,ldp,38160365,2373,3,False,False,324,SG,72,11850,11276,227,,
140.0,11200.0,,,,,,,,False,False,2023-10-09,2023-10-24,sale,ldp,38278022,0,3,False,False,41,SG,72,11857,2002,227,,
100.0,11800.0,,,,,,3.0,3.0,False,False,2023-10-06,2023-10-21,sale,ldp,38261139,2971,3,False,False,41,SG,72,11850,278,227,,
56.0,2170.0,,,,west,east,2.0,1.0,False,False,2023-10-12,2023-10-22,sale,ldp,34057267,2971,3,False,False,324,SG,72,11850,278,227,,
83.0,4300.0,,,,,,3.0,2.0,False,False,2023-10-06,2023-10-21,sale,ldp,38258740,2373,3,False,False,324,SG,72,11850,11276,227,,
156.0,16000.0,,22.0,,north,north,4.0,4.0,False,False,2023-10-06,2023-10-21,sale,ldp,36470067,2338,3,False,False,325,SG,72,11850,278,227,,
81.0,7900.0,,40.0,,,,,,False,False,2023-10-03,2023-10-18,sale,ldp,36874193,2000,3,False,True,40,SG,72,11857,11240,227,,
64.0,3200.0,,,,east,,2.0,2.0,False,False,2023-10-18,2023-11-17,sale,ldp,37649712,2373,5,False,False,324,SG,72,0,11276,227,,
50.0,1350.0,,,,,,2.0,2.0,False,False,2023-10-10,2023-10-20,sale,ldp,25203865,3042,5,False,False,324,SG,72,11857,278,227,,
83.0,4300.0,,,,south,north,3.0,2.0,False,False,2023-09-22,2023-10-22,sale,ldp,36584157,2373,5,False,False,324,SG,72,11850,11276,227,,
40.0,1250.0,4.0,4.0,,,east,2.0,2.0,False,False,2023-10-18,2023-10-28,sale,ldp,38352628,0,5,False,False,41,SG,72,11863,5255,227,,
65.6,2000.0,,,,,,2.0,2.0,False,False,2023-10-18,2023-10-28,sale,ldp,35532755,4432,5,False,False,324,SG,72,11857,1298,227,,
136.5,10800.0,,,,,,,,False,False,2023-10-18,2023-11-17,sale,ldp,37303709,2000,5,False,False,163,SG,72,11857,11217,227,,
82.8,2300.0,,,,,,3.0,2.0,False,False,2023-10-18,2023-10-28,sale,ldp,36764662,4432,5,False,False,324,SG,72,11857,1298,227,,
85.0,,,,,,,,,False,False,2023-10-18,2023-10-28,sale,ldp,38352287,0,5,False,False,283,SG,72,11863,5255,227,,
65.0,3450.0,,,,west,east,2.0,2.0,False,False,2023-10-17,2023-11-16,sale,ldp,33962350,2373,5,False,False,324,SG,72,11850,11276,227,,
280.0,14000.0,,,,,,,,False,False,2023-10-18,2023-10-28,sale,ldp,38352138,0,5,False,False,40,SG,72,11857,6573,227,,
100.0,,,,,,,,,False,False,2023-10-18,2023-10-28,sale,ldp,37497024,0,5,False,False,283,SG,72,11847,5257,227,,
86.0,3400.0,,,,,,3.0,2.0,False,False,2023-10-11,2023-10-21,sale,ldp,27121119,2971,5,False,False,324,SG,72,11850,278,227,,
76.0,3600.0,,,,,,3.0,2.0,False,False,2023-10-13,2023-10-28,sale,ldp,34267555,2373,5,False,False,324,SG,72,11849,11276,227,,
98.0,,,,,,,,,False,False,2023-10-18,2023-10-28,sale,ldp,38352332,0,5,False,False,283,SG,72,11849,6834,227,,
59.0,2050.0,,,,,,2.0,2.0,False,False,2023-10-14,2023-10-29,sale,ldp,37882839,4613,5,False,False,324,SG,72,11847,9430,227,,
59.0,1950.0,,,,,,2.0,2.0,False,False,2023-10-10,2023-10-20,sale,ldp,38287560,4613,5,False,False,324,SG,72,11847,278,227,,
85.0,4130.0,,,,,,2.0,2.0,False,False,2023-10-18,2023-10-28,sale,ldp,38351043,2971,5,False,False,324,SG,72,11850,278,227,,
220.0,6800.0,,,,,,,,False,False,2023-10-18,2023-10-28,sale,ldp,38053023,0,5,False,False,45,SG,72,11863,11221,227,,
231.0,18000.0,,16.0,,,,4.0,5.0,False,False,2023-10-18,2023-11-17,sale,ldp,38348670,1565,5,False,False,325,SG,72,11850,678,227,,
88.5,2893.9500000000003,10.5,20.0,,east,,,,False,False,2023-10-18,2023-10-28,sale,ldp,38350869,1480,5,False,False,40,SG,72,11848,0,227,,
75.0,5700.0,,,,,,4.0,,False,False,2023-10-17,2023-10-27,sale,ldp,35393661,3202,5,False,False,325,SG,72,11857,1298,227,,
127.0,2300.0,,,,,,3.0,2.0,False,False,2023-10-18,2023-11-02,sale,ldp,38350491,469,5,False,False,324,SG,72,11857,1994,227,,
40.0,968.0,,,,,,3.0,2.0,False,False,2023-10-18,2023-10-28,sale,ldp,38349398,0,5,False,False,41,SG,72,11852,14035,227,,
75.0,5700.0,,,,,,3.0,3.0,False,False,2023-10-18,2023-10-28,sale,ldp,37185095,3202,5,False,False,325,SG,72,11857,1298,227,,
52.2,1700.0,,,,,,1.0,1.0,False,False,2023-10-18,2023-10-28,sale,ldp,31306332,4432,5,False,False,324,SG,72,11857,1298,227,,
55.5,1820.0,,,,,,2.0,1.0,False,False,2023-10-13,2023-10-23,sale,ldp,36525138,4432,5,False,False,324,SG,72,11857,1298,227,,
78.0,3600.0,,,,,,2.0,2.0,False,False,2023-10-10,2023-10-25,sale,ldp,38284864,2373,5,False,False,324,SG,72,11850,11276,227,,
72.23,2950.0,,,,,,2.0,2.0,False,False,2023-10-13,2023-10-23,sale,ldp,38315821,2971,5,False,False,324,SG,72,11850,278,227,,
270.0,2700.0,5.0,6.0,,,,,,False,False,2023-10-18,2023-10-28,sale,ldp,38349984,0,5,False,False,283,SG,72,11855,7897,227,,
80.0,1850.0,,,,,,2.0,2.0,False,False,2023-10-16,2023-10-26,sale,ldp,31793421,469,5,False,False,324,SG,72,11857,1994,227,,
