area,price,facade,entrance_wid,floors,direction_home,direction_bal,bedroom,toilet,status_doc,furniture,date_post,date_exp,intent,pageType,productId,projectId,vipType,verified,expired,cateId,cityCode,districtId,wardId,streetId,pageId,createByUser,productType
105 m²,895 triệu,,,,,,,,SỔ HỒNG RIÊNG,,18/10/2023,25/10/2023,Sale,LDP,38352865,0,1,False,False,283,SG,72,11863,5255,227,,
143 m²,Thỏa thuận,,25 m,,,,,,Sổ đỏ/ Sổ hồng,,14/10/2023,21/10/2023,Sale,LDP,37960068,0,1,False,False,283,SG,72,11856,7649,227,,
59 m²,45 triệu/m²,,,,,,2 phòng,2 phòng,Đang chờ sổ,,18/10/2023,28/10/2023,Sale,LDP,38346660,4613,1,False,False,324,SG,72,11847,9430,227,,
"142,1 m²","1,95 tỷ",6 m,6 m,,Đông - Nam,,,,,,14/10/2023,21/10/2023,Sale,LDP,38261053,0,1,False,False,283,SG,72,11856,5837,227,,
85 m²,"3,39 tỷ",,,,,,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,09/10/2023,24/10/2023,Sale,LDP,38275139,4613,0,False,False,324,SG,72,11847,9430,227,,
105 m²,920 triệu,,,,,,,,Sổ hồng riêng.,,18/10/2023,25/10/2023,Sale,LDP,38345840,0,1,False,False,283,SG,72,11852,7648,227,,
120 m²,950 triệu,25 m,8 m,,,,,,Sổ hồng riêng,,18/10/2023,25/10/2023,Sale,LDP,38345790,0,1,False,False,283,SG,72,11849,2544,227,,
280 m²,Thỏa thuận,10 m,25 m,,,,,,Sổ đỏ/ Sổ hồng.,,18/10/2023,25/10/2023,Sale,LDP,38054090,0,1,False,False,283,SG,72,11856,5837,227,,
118 m²,Thỏa thuận,25 m,8 m,,,,,,Sổ hồng riêng,,17/10/2023,24/10/2023,Sale,LDP,38336886,0,1,False,False,283,SG,72,11854,3970,227,,
59 m²,"1,9 tỷ",,,,,,2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,17/10/2023,24/10/2023,Sale,LDP,38342692,4613,1,False,False,324,SG,72,11847,9430,227,,
59 m²,"2,2 tỷ",,,,Tây - Nam,Đông - Bắc,2 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,16/10/2023,26/10/2023,Sale,LDP,38329469,4613,1,False,False,324,SG,72,11847,9430,227,,
79 m²,"3,25 tỷ",,,,Tây - Nam,Đông - Bắc,2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,16/10/2023,23/10/2023,Sale,LDP,38333160,2971,1,False,False,324,SG,72,11850,278,227,,
56 m²,"2,2 tỷ",,,,,,2 phòng,1 phòng,,,15/10/2023,22/10/2023,Sale,LDP,37565496,2971,1,False,False,324,SG,72,11850,278,227,,
85 m²,"3,39 tỷ",,,,,,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16/10/2023,31/10/2023,Sale,LDP,38332669,4613,1,False,False,324,SG,72,11847,9430,227,,
72 m²,"2,8 tỷ",,,,Tây,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,15/10/2023,30/10/2023,Sale,LDP,37819662,2971,1,False,False,324,SG,72,11850,278,227,,
59 m²,"1,95 tỷ",,,,,Đông,2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản.,06/10/2023,21/10/2023,Sale,LDP,36511369,4613,1,False,False,324,SG,72,11847,9430,227,,
123 m²,Thỏa thuận,6 m,7 m,,,,,,Sổ hồng riêng,,13/10/2023,20/10/2023,Sale,LDP,38310111,0,1,False,False,283,SG,72,11847,5257,227,,
72 m²,"2,77 tỷ",,,,,,2 phòng,2 phòng,,,13/10/2023,20/10/2023,Sale,LDP,38314105,2971,1,False,False,324,SG,72,11850,278,227,,
120 m²,"2,3 tỷ",,6 m,,,,,,Sổ đỏ/ Sổ hồng,,14/10/2023,21/10/2023,Sale,LDP,38043592,0,1,False,False,283,SG,72,11855,7649,227,,
117 m²,Thỏa thuận,,7 m,,,,,,Sổ hồng riêng,,12/10/2023,19/10/2023,Sale,LDP,38303507,0,1,False,False,283,SG,72,11859,12747,227,,
414 m²,5 tỷ,10 m,,,,,,,Sổ hồng riêng,,06/10/2023,21/10/2023,Sale,LDP,38262210,0,1,False,False,283,SG,72,11855,0,227,,
89 m²,"2,2 tỷ",,,,,,2 phòng,2 phòng,,,09/10/2023,19/10/2023,Sale,LDP,38280889,5880,1,False,False,324,SG,72,11859,1001,227,,
60 m²,Thỏa thuận,,,,,,2 phòng,1 phòng,Hợp đồng mua bán,Cơ bản,18/10/2023,28/10/2023,Sale,LDP,38350013,4613,3,False,False,324,SG,72,11847,9430,227,,
56 m²,"2,25 tỷ",,,,Đông - Nam,Tây - Bắc,2 phòng,1 phòng,Sổ đỏ/ Sổ hồng.,Cơ bản,18/10/2023,25/10/2023,Sale,LDP,37211651,2971,3,False,False,324,SG,72,11850,278,227,,
74 m²,"6,9 tỷ",,,2 tầng,,,3 phòng,3 phòng,Hợp đồng mua bán,Cơ bản,18/10/2023,25/10/2023,Sale,LDP,38258973,2338,3,False,False,325,SG,72,11850,278,227,,
300 m²,Thỏa thuận,10 m,6 m,,,,,,Sổ hồng,,14/10/2023,21/10/2023,Sale,LDP,37541738,0,3,False,False,283,SG,72,11855,6400,227,,
50 m²,"1,26 tỷ",,,,,,2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,18/10/2023,25/10/2023,Sale,LDP,38346188,3042,3,False,False,324,SG,72,11857,278,227,,
105 m²,Thỏa thuận,,,,,,,,Sổ hồng riêng,,18/10/2023,25/10/2023,Sale,LDP,38345649,0,3,False,False,283,SG,72,11860,4090,227,,
118 m²,945 triệu,6 m,7 m,,,,,,Sổ đỏ/ Sổ hồng,,18/10/2023,25/10/2023,Sale,LDP,38345389,0,3,False,False,283,SG,72,11859,5977,227,,
118 m²,880 triệu,6 m,7 m,,,,,,Sổ đỏ/ Sổ hồng,,18/10/2023,25/10/2023,Sale,LDP,38345370,0,3,False,False,283,SG,72,11849,5199,227,,
100 m²,Thỏa thuận,,8 m,,,,,,Sổ hồng riêng.,,17/10/2023,24/10/2023,Sale,LDP,38343605,0,3,False,False,283,SG,72,11848,3970,227,,
112 m²,Thỏa thuận,,15 m,,,,,,Sổ hồng riêng,,17/10/2023,24/10/2023,Sale,LDP,38343760,0,3,False,False,283,SG,72,11862,5884,227,,
115 m²,Thỏa thuận,,,,,,,,Sổ hồng riêng,,17/10/2023,24/10/2023,Sale,LDP,38343762,0,3,False,False,283,SG,72,11855,6400,227,,
105 m²,Thỏa thuận,,7 m,,,,,,Sổ hồng riêng,,17/10/2023,24/10/2023,Sale,LDP,38343682,0,3,False,False,283,SG,72,11860,6753,227,,
59 m²,"2,5 tỷ",,,,,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,17/10/2023,24/10/2023,Sale,LDP,38342959,4613,3,False,False,324,SG,72,11847,9430,227,,
56 m²,"2,17 tỷ",,,,,,2 phòng,1 phòng,,,17/10/2023,24/10/2023,Sale,LDP,38342951,2971,3,False,False,324,SG,72,11850,278,227,,
196 m²,19 tỷ,,,2 tầng,,,3 phòng,3 phòng,Hợp đồng mua bán,,17/10/2023,24/10/2023,Sale,LDP,38165766,2338,3,False,False,325,SG,72,11850,278,227,,
56 m²,"2,25 tỷ",,,,,,2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16/10/2023,23/10/2023,Sale,LDP,27942221,2971,3,False,False,324,SG,72,11850,278,227,,
494 m²,37 tỷ,,,,,,,,,,17/10/2023,24/10/2023,Sale,LDP,38094532,0,3,False,False,41,SG,72,11859,553,227,,
57 m²,"1,55 tỷ",,,,,,1 phòng,1 phòng,,,17/10/2023,24/10/2023,Sale,LDP,38257629,2076,3,False,False,324,SG,72,11857,278,227,,
90 m²,Thỏa thuận,,,,,,,,Sổ hồng riêng,,18/10/2023,28/10/2023,Sale,LDP,38352334,0,5,False,False,283,SG,72,11854,3970,227,,
48 m²,750 triệu,,,,,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,18/10/2023,28/10/2023,Sale,LDP,38352206,0,5,False,False,41,SG,72,11855,7897,227,,
150 m²,"1,4 tỷ",,,,,,,,Sổ đỏ/ Sổ hồng,,18/10/2023,28/10/2023,Sale,LDP,38349716,0,5,False,False,283,SG,72,11862,6824,227,,
76 m²,"3,6 tỷ",,,,,,2 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ nội thất,17/10/2023,16/11/2023,Sale,LDP,35324334,2373,5,False,False,324,SG,72,11850,11276,227,,
78 m²,"3,1 tỷ",,,,Tây - Nam,Đông - Bắc,2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,18/10/2023,02/11/2023,Sale,LDP,37705381,2971,5,False,False,324,SG,72,11850,278,227,,
120 m²,Thỏa thuận,,,,,,,,Sổ đỏ/ Sổ hồng.,,18/10/2023,28/10/2023,Sale,LDP,38342140,0,5,False,False,283,SG,72,11859,0,227,,
"114,7 m²","4,15 tỷ",,8 m,,,,,,"SHR có sẵn, công chứng sang tên ngay, XDTD và hoàn công đầy đủ.",,09/10/2023,19/10/2023,Sale,LDP,34092583,0,5,False,False,283,SG,72,11863,6864,227,,
118 m²,Thỏa thuận,6 m,,,,,,,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,37749542,0,5,False,False,283,SG,72,11849,5200,227,,
136 m²,Thỏa thuận,7 m,,,,,,,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,38105830,0,5,False,False,283,SG,72,11859,5977,227,,
65 m²,"3,5 tỷ",,,,Tây,Đông,2 phòng,2 phòng,Sổ hồng,Cao cấp.,17/10/2023,16/11/2023,Sale,LDP,33962325,2373,5,False,False,324,SG,72,11850,5844,227,,
90 m²,Thỏa thuận,,24 m,,,,,,Sổ Hồng Riêng,,18/10/2023,28/10/2023,Sale,LDP,38352224,0,5,False,False,283,SG,72,11857,1298,227,,
55 m²,"2,85 tỷ",,,,,,2 phòng,1 phòng,Hợp đồng mua bán,Cơ bản,14/10/2023,13/11/2023,Sale,LDP,38321732,2373,5,False,False,324,SG,72,11850,11276,227,,
72 m²,Thỏa thuận,,,,,,,,,,18/10/2023,28/10/2023,Sale,LDP,32399698,2971,5,False,False,40,SG,72,11850,278,227,,
83 m²,"2,85 tỷ",,,,,,2 phòng,2 phòng,Hợp đồng mua bán,,16/10/2023,26/10/2023,Sale,LDP,38332341,724,5,False,False,324,SG,72,11850,5844,227,,
85 m²,"3,1 tỷ",,,,Nam,Bắc,3 phòng,2 phòng,Đang chờ sổ,Đầy đủ,14/10/2023,24/10/2023,Sale,LDP,37754786,4613,5,False,False,324,SG,72,11847,278,227,,
79 m²,"3,5 tỷ",,,,,,2 phòng,2 phòng,Hợp đồng mua bán,Không nội thất,27/09/2023,27/10/2023,Sale,LDP,38195652,2373,5,False,False,324,SG,72,11850,11276,227,,
70 m²,Thỏa thuận,,,,Đông - Nam,,2 phòng,2 phòng,Đang chờ sổ,Cơ bản,12/10/2023,22/10/2023,Sale,LDP,37151979,2373,5,False,False,324,SG,72,0,11276,227,,
113 m²,"1,85 tỷ",,,,,,,,Sổ đỏ/ Sổ hồng,,18/10/2023,28/10/2023,Sale,LDP,37979981,0,5,False,False,283,SG,72,11856,0,227,,
90 m²,Thỏa thuận,,5 m,,,,,,Sổ đỏ/ Sổ hồng,,18/10/2023,02/11/2023,Sale,LDP,38349708,0,5,False,False,283,SG,72,11847,8005,227,,
150 m²,Thỏa thuận,5 m,3 m,,Đông,,,,Sổ đỏ/ Sổ hồng.,,05/10/2023,20/10/2023,Sale,LDP,35148607,0,5,False,False,283,SG,72,11849,5200,227,,
95 m²,"6,9 tỷ",5 m,,5 tầng,,,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,,17/10/2023,24/10/2023,Sale,LDP,38337249,0,3,False,False,163,SG,72,11862,5884,227,,
1.530 m²,"6,43 tỷ",,,,,,,,Sổ đỏ/ Sổ hồng,,16/10/2023,26/10/2023,Sale,LDP,36625975,0,3,False,False,283,SG,72,11855,7897,227,,
156 m²,"15,5 tỷ",,,2 tầng,,,3 phòng,3 phòng,Hợp đồng mua bán,,16/10/2023,26/10/2023,Sale,LDP,37778802,2338,3,False,False,325,SG,72,11850,278,227,,
64 m²,"5,5 tỷ",,,,,,,,,,16/10/2023,23/10/2023,Sale,LDP,38333510,0,3,False,False,283,SG,72,11863,3786,227,,
105 m²,"18,5 tỷ",5 m,,4 tầng,Tây - Nam,,3 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,16/10/2023,23/10/2023,Sale,LDP,32561081,1695,3,False,False,575,SG,72,11850,11206,227,,
105 m²,Thỏa thuận,,8 m,,,,,,Sổ hồng riêng,,16/10/2023,23/10/2023,Sale,LDP,38330612,0,3,False,False,283,SG,72,11859,1894,227,,
53 m²,"1,8 tỷ",,,,Bắc,Nam,1 phòng,1 phòng,,,16/10/2023,23/10/2023,Sale,LDP,36961811,4432,3,False,False,324,SG,72,11857,1298,227,,
100 m²,9 tỷ,,40 m,3 tầng,Đông - Nam,Đông - Nam,5 phòng,6 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16/10/2023,23/10/2023,Sale,LDP,38275006,1565,3,False,False,163,SG,72,11850,678,227,,
700 m²,18 tỷ,,,,,,,,,,13/10/2023,20/10/2023,Sale,LDP,37082246,0,3,True,False,283,SG,72,11859,7146,227,,
52 m²,"1,7 tỷ",,,,,,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,10/10/2023,20/10/2023,Sale,LDP,37620434,4432,3,False,False,324,SG,72,11857,11235,227,,
220 m²,Thỏa thuận,12 m,12 m,,,,,,Sổ đỏ/ Sổ hồng,,13/10/2023,20/10/2023,Sale,LDP,38311404,0,3,False,False,283,SG,72,11855,4370,227,,
69 m²,"1,7 tỷ",,,,,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,13/10/2023,20/10/2023,Sale,LDP,38311294,469,3,False,False,324,SG,72,11857,278,227,,
"136,5 m²","10,8 tỷ",7 m,,3 tầng,Tây,Tây,4 phòng,4 phòng,Sổ hồng,Cao cấp,13/10/2023,20/10/2023,Sale,LDP,38310022,2000,3,False,False,325,SG,72,11857,0,227,,
320 m²,7 tỷ,"7,8 m",,,Đông - Nam,,,,Sổ đỏ/ Sổ hồng,,12/10/2023,27/10/2023,Sale,LDP,37965480,0,3,False,False,283,SG,72,11851,5246,227,,
"1.978,7 m²","7,1 tỷ",26 m,5 m,,Đông - Bắc,,,,Sổ đỏ/ Sổ hồng,,12/10/2023,22/10/2023,Sale,LDP,38012019,0,3,False,False,283,SG,72,11851,5246,227,,
59 m²,"1,9 tỷ",,,,,,2 phòng,2 phòng,Hợp đồng mua bán,,12/10/2023,19/10/2023,Sale,LDP,38303744,4613,3,False,False,324,SG,72,11847,9430,227,,
56 m²,"2,33 tỷ",,,,Nam,Bắc,2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,12/10/2023,22/10/2023,Sale,LDP,37505979,2971,3,False,False,324,SG,72,11850,278,227,,
60 m²,"3,14 tỷ",,,,,,2 phòng,1 phòng,,,12/10/2023,19/10/2023,Sale,LDP,38304373,0,3,False,False,324,SG,72,11850,278,227,,
76 m²,"3,5 tỷ",,,,,,3 phòng,2 phòng,,,10/10/2023,25/10/2023,Sale,LDP,38160365,2373,3,False,False,324,SG,72,11850,11276,227,,
140 m²,"11,2 tỷ",,,3 tầng,,,,,Sổ đỏ/ Sổ hồng,,09/10/2023,24/10/2023,Sale,LDP,38278022,0,3,False,False,41,SG,72,11857,2002,227,,
100 m²,"11,8 tỷ",,,3 tầng,,,3 phòng,3 phòng,Đang chờ sổ,Đầy đủ,06/10/2023,21/10/2023,Sale,LDP,38261139,2971,3,False,False,41,SG,72,11850,278,227,,
56 m²,"2,17 tỷ",,,,Tây,Đông,2 phòng,1 phòng,Sổ đỏ/ Sổ hồng.,Cơ bản.,12/10/2023,22/10/2023,Sale,LDP,34057267,2971,3,False,False,324,SG,72,11850,278,227,,
83 m²,"4,3 tỷ",,,,,,3 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,06/10/2023,21/10/2023,Sale,LDP,38258740,2373,3,False,False,324,SG,72,11850,11276,227,,
156 m²,16 tỷ,,22 m,2 tầng,Bắc,Bắc,4 phòng,4 phòng,Hợp đồng mua bán,Đầy đủ,06/10/2023,21/10/2023,Sale,LDP,36470067,2338,3,False,False,325,SG,72,11850,278,227,,
81 m²,"7,9 tỷ",,40 m,,Đông - Nam,,,,Sổ đỏ/ Sổ hồng,,03/10/2023,18/10/2023,Sale,LDP,36874193,2000,3,False,True,40,SG,72,11857,11240,227,,
64 m²,"3,2 tỷ",,,,Đông,Tây - Bắc,2 phòng,2 phòng,Đang chờ sổ,Đầy đủ,18/10/2023,17/11/2023,Sale,LDP,37649712,2373,5,False,False,324,SG,72,0,11276,227,,
50 m²,"1,35 tỷ",,,,,,2 phòng,2 phòng,Hợp đồng mua bán,Full nội thất.,10/10/2023,20/10/2023,Sale,LDP,25203865,3042,5,False,False,324,SG,72,11857,278,227,,
83 m²,"4,3 tỷ",,,,Nam,Bắc,3 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,22/09/2023,22/10/2023,Sale,LDP,36584157,2373,5,False,False,324,SG,72,11850,11276,227,,
40 m²,"1,25 tỷ",4 m,4 m,1 tầng,,Đông,2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,18/10/2023,28/10/2023,Sale,LDP,38352628,0,5,False,False,41,SG,72,11863,5255,227,,
"65,6 m²",2 tỷ,,,,Tây - Bắc,Đông - Nam,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,,18/10/2023,28/10/2023,Sale,LDP,35532755,4432,5,False,False,324,SG,72,11857,1298,227,,
"136,5 m²","10,8 tỷ",,,,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,18/10/2023,17/11/2023,Sale,LDP,37303709,2000,5,False,False,163,SG,72,11857,11217,227,,
"82,8 m²","2,3 tỷ",,,,,,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,,18/10/2023,28/10/2023,Sale,LDP,36764662,4432,5,False,False,324,SG,72,11857,1298,227,,
85 m²,Thỏa thuận,,,,,,,,Sổ hồng riêng,,18/10/2023,28/10/2023,Sale,LDP,38352287,0,5,False,False,283,SG,72,11863,5255,227,,
65 m²,"3,45 tỷ",,,,Tây,Đông,2 phòng,2 phòng,Hợp đồng mua bán,Full nội thất cao cấp.,17/10/2023,16/11/2023,Sale,LDP,33962350,2373,5,False,False,324,SG,72,11850,11276,227,,
280 m²,14 tỷ,,,,,,,,,,18/10/2023,28/10/2023,Sale,LDP,38352138,0,5,False,False,40,SG,72,11857,6573,227,,
100 m²,Thỏa thuận,,,,,,,,Sổ đỏ/ Sổ hồng,,18/10/2023,28/10/2023,Sale,LDP,37497024,0,5,False,False,283,SG,72,11847,5257,227,,
86 m²,"3,4 tỷ",,,,Đông - Nam,,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,11/10/2023,21/10/2023,Sale,LDP,27121119,2971,5,False,False,324,SG,72,11850,278,227,,
76 m²,"3,6 tỷ",,,,,,3 phòng,2 phòng,Đang chờ sổ,,13/10/2023,28/10/2023,Sale,LDP,34267555,2373,5,False,False,324,SG,72,11849,11276,227,,
98 m²,Thỏa thuận,,,,,,,,Sổ hồng riêng,,18/10/2023,28/10/2023,Sale,LDP,38352332,0,5,False,False,283,SG,72,11849,6834,227,,
59 m²,"2,05 tỷ",,,,,,2 phòng,2 phòng,,,14/10/2023,29/10/2023,Sale,LDP,37882839,4613,5,False,False,324,SG,72,11847,9430,227,,
59 m²,"1,95 tỷ",,,,,,2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,10/10/2023,20/10/2023,Sale,LDP,38287560,4613,5,False,False,324,SG,72,11847,278,227,,
85 m²,"4,13 tỷ",,,,,,2 phòng,2 phòng,,,18/10/2023,28/10/2023,Sale,LDP,38351043,2971,5,False,False,324,SG,72,11850,278,227,,
220 m²,"6,8 tỷ",,,,,,,,Sổ đỏ/ Sổ hồng,,18/10/2023,28/10/2023,Sale,LDP,38053023,0,5,False,False,45,SG,72,11863,11221,227,,
231 m²,18 tỷ,,16 m,3 tầng,Tây - Nam,Tây - Nam,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,18/10/2023,17/11/2023,Sale,LDP,38348670,1565,5,False,False,325,SG,72,11850,678,227,,
"88,5 m²","32,7 triệu/m²","10,5 m",20 m,,Đông,,,,Sổ đỏ/ Sổ hồng.,,18/10/2023,28/10/2023,Sale,LDP,38350869,1480,5,False,False,40,SG,72,11848,0,227,,
75 m²,"5,7 tỷ",,,3 tầng,,,4 phòng,,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,35393661,3202,5,False,False,325,SG,72,11857,1298,227,,
127 m²,"2,3 tỷ",,,,,,3 phòng,2 phòng,,,18/10/2023,02/11/2023,Sale,LDP,38350491,469,5,False,False,324,SG,72,11857,1994,227,,
40 m²,968 triệu,,,2 tầng,,,3 phòng,2 phòng,Đang chờ sổ,,18/10/2023,28/10/2023,Sale,LDP,38349398,0,5,False,False,41,SG,72,11852,14035,227,,
75 m²,"5,7 tỷ",,,,Tây - Bắc,,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,18/10/2023,28/10/2023,Sale,LDP,37185095,3202,5,False,False,325,SG,72,11857,1298,227,,
"52,2 m²","1,7 tỷ",,,,,,1 phòng,1 phòng,,,18/10/2023,28/10/2023,Sale,LDP,31306332,4432,5,False,False,324,SG,72,11857,1298,227,,
"55,5 m²","1,82 tỷ",,,,,,2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,13/10/2023,23/10/2023,Sale,LDP,36525138,4432,5,False,False,324,SG,72,11857,1298,227,,
78 m²,"3,6 tỷ",,,,,,2 phòng,2 phòng,Đang chờ sổ,Cơ bản,10/10/2023,25/10/2023,Sale,LDP,38284864,2373,5,False,False,324,SG,72,11850,11276,227,,
"72,23 m²","2,95 tỷ",,,,,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,13/10/2023,23/10/2023,Sale,LDP,38315821,2971,5,False,False,324,SG,72,11850,278,227,,
270 m²,"2,7 tỷ",5 m,6 m,,,,,,Sổ đỏ/ Sổ hồng,,18/10/2023,28/10/2023,Sale,LDP,38349984,0,5,False,False,283,SG,72,11855,7897,227,,
80 m²,"1,85 tỷ",,,,Tây - Nam,Đông - Bắc,2 phòng,2 phòng,Có sổ hồng.,Nội thất đầy đủ.,16/10/2023,26/10/2023,Sale,LDP,31793421,469,5,False,False,324,SG,72,11857,1994,227,,
59 m²,"1,97 tỷ",,,,,,2 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,16/10/2023,26/10/2023,Sale,LDP,37674098,4613,5,False,False,324,SG,72,11847,9430,227,,
59 m²,"1,98 tỷ",,,,,,2 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,10/10/2023,20/10/2023,Sale,LDP,38289376,4613,5,False,False,324,SG,72,11847,9430,227,,
"69,1 m²","1,7 tỷ",,,,Đông - Nam,Đông - Bắc,2 phòng,2 phòng,,Tặng rèm - máy nước nóng.,13/10/2023,23/10/2023,Sale,LDP,8553265,469,5,False,False,324,SG,72,11857,1994,227,,
85 m²,"3,8 tỷ",,,,,,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,18/10/2023,28/10/2023,Sale,LDP,38349973,4613,5,False,False,324,SG,72,11847,9430,227,,
50 m²,"1,7 tỷ",,,,Đông,Tây,2 phòng,1 phòng,Hợp đồng mua bán,Cơ bản,18/10/2023,28/10/2023,Sale,LDP,37676584,5211,5,False,False,324,SG,72,11850,278,227,,
180 m²,26 tỷ,,,3 tầng,,,,,,,18/10/2023,28/10/2023,Sale,LDP,37049541,2971,5,False,False,575,SG,72,11850,278,227,,
480 m²,"86,5 tỷ",20 m,20 m,5 tầng,Bắc,Bắc,55 phòng,55 phòng,Sổ đỏ/ Sổ hồng,Nội thất đầy đủ,18/10/2023,28/10/2023,Sale,LDP,34808497,1083,5,False,False,163,SG,72,11850,5844,227,,
69 m²,"1,7 tỷ",,,,Tây - Bắc,Nam,2 phòng,2 phòng,Sổ hồng,,11/10/2023,21/10/2023,Sale,LDP,24204613,469,5,False,False,324,SG,72,11857,278,227,,
100 m²,"13,5 tỷ",5 m,10 m,5 tầng,Bắc,Bắc,,,Sổ đỏ/ Sổ hồng,Cơ bản.,18/10/2023,28/10/2023,Sale,LDP,34088883,1083,5,False,False,163,SG,72,11850,11233,227,,
1.700 m²,29 tỷ,,,,Nam,,,,Sổ đỏ,,18/10/2023,28/10/2023,Sale,LDP,37552655,0,5,False,False,45,SG,72,11860,10349,227,,
144 m²,57 triệu/m²,8 m,14 m,,Đông - Nam,,,,Sổ đỏ/ Sổ hồng.,,16/10/2023,26/10/2023,Sale,LDP,38104785,2324,5,False,False,40,SG,72,11857,0,227,,
537 m²,20 triệu/m²,,,,Đông - Nam,,,,Sổ đỏ/ Sổ hồng,,12/10/2023,22/10/2023,Sale,LDP,36358939,0,5,False,False,283,SG,72,11854,6863,227,,
126 m²,"10,2 tỷ",,,4 tầng,Tây - Nam,,5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,09/10/2023,19/10/2023,Sale,LDP,37350255,2324,5,False,False,325,SG,72,11857,0,227,,
83 m²,"3,4 tỷ",,,,,,2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,16/10/2023,26/10/2023,Sale,LDP,37485308,2971,5,False,False,324,SG,72,11850,278,227,,
75 m²,"3,2 tỷ",,,,,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16/10/2023,26/10/2023,Sale,LDP,38332169,2971,5,False,False,324,SG,72,11850,278,227,,
200 m²,"62,8 tỷ",10 m,40 m,7 tầng,,,9 phòng,10 phòng,Sổ hồng,Đầy đủ.,18/10/2023,02/11/2023,Sale,LDP,38009327,1083,5,False,False,325,SG,72,11850,5844,227,,
82 m²,Thỏa thuận,,,,,,2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,14/10/2023,24/10/2023,Sale,LDP,37517916,2971,5,False,False,324,SG,72,11850,278,227,,
58 m²,"2,5 tỷ",,,,,,2 phòng,1 phòng,Hợp đồng mua bán,Cơ bản,14/10/2023,24/10/2023,Sale,LDP,37517491,2971,5,False,False,324,SG,72,11850,278,227,,
83 m²,"4,3 tỷ",,,,,,2 phòng,2 phòng,Hợp đồng mua bán,,16/10/2023,26/10/2023,Sale,LDP,36971238,2971,5,False,False,324,SG,72,11850,278,227,,
118 m²,Thỏa thuận,6 m,,,,,,,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,38253570,0,5,False,False,283,SG,72,11849,5232,227,,
120 m²,"16,8 tỷ",,,,,,,,Sổ đỏ/ Sổ hồng,,18/10/2023,28/10/2023,Sale,LDP,37928982,1083,5,False,False,40,SG,72,11850,0,227,,
100 m²,5 tỷ,,12 m,,Tây - Bắc,,,,Sổ đỏ/ Sổ hồng,,18/10/2023,28/10/2023,Sale,LDP,37997885,3600,5,False,False,40,SG,72,11857,1298,227,,
71 m²,"3,18 tỷ",,,,,,2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,06/10/2023,05/11/2023,Sale,LDP,38258613,2971,5,False,False,324,SG,72,11850,278,227,,
120 m²,Thỏa thuận,,,,,,,,Sổ đỏ/ Sổ hồng,,13/10/2023,23/10/2023,Sale,LDP,38316760,0,5,False,False,283,SG,72,11847,9430,227,,
