area,price,facade,entrance_wid,floors,direction_home,direction_bal,bedroom,toilet,status_doc,furniture,date_post,date_exp,intent,pageType,productId,projectId,vipType,verified,expired,cateId,cityCode,districtId,wardId,streetId,pageId,createByUser,productType
78.0,10870.0,6.0,6.0,,,,4.0,5.0,False,False,2023-10-22,2023-11-01,sale,ldp,38303416,0,5,False,True,41,SG,69,8989,0,227,2294753,38
25.0,3100.0,,,,,,,2.0,False,False,2023-10-12,2023-10-22,sale,ldp,38309043,0,5,False,True,41,SG,69,8985,778,227,2091375,38
25.0,3100.0,,3.5,,,,,2.0,False,False,2023-10-17,2023-10-27,sale,ldp,38340935,0,5,False,True,41,SG,69,8985,778,227,2091375,38
74.0,3800.0,,,,south,north,2.0,2.0,False,False,2023-10-18,2023-10-28,sale,ldp,37780677,2047,5,False,True,324,SG,69,8976,4831,227,870193,38
37.0,1750.0,,,,,,,1.0,False,False,2023-10-17,2023-10-27,sale,ldp,38338502,2047,5,False,True,324,SG,69,8976,4831,227,1684138,38
161.0,50000.0,7.0,20.0,,,,10.0,8.0,False,False,2023-11-08,2023-11-18,sale,ldp,38159587,0,5,False,True,163,SG,69,8990,369,227,1354844,38
240.0,28000.0,,,,,,,,False,False,2023-11-07,2023-11-17,sale,ldp,38270068,0,5,False,True,163,SG,69,8976,4831,227,2439664,38
130.0,16000.0,,12.0,,,,25.0,26.0,False,False,2023-10-18,2023-10-28,sale,ldp,38352830,0,5,False,True,163,SG,69,8985,4981,227,1864514,38
120.0,12000.0,,,,,,,,False,False,2023-11-21,2023-12-01,sale,ldp,38343699,0,5,False,True,41,SG,69,8986,828,227,35522,38
100.0,8200.0,4.2,4.0,,,,3.0,3.0,False,False,2023-10-15,2023-10-30,sale,ldp,38324783,0,5,False,True,41,SG,69,8991,827,227,1430546,38
125.0,22500.0,5.0,20.0,,,,5.0,6.0,False,False,2023-10-14,2023-10-24,sale,ldp,38222134,0,5,False,True,163,SG,69,8987,792,227,1049604,38
80.0,3700.0,,,,north,south,2.0,2.0,False,False,2023-10-15,2023-10-25,sale,ldp,37308031,2047,5,False,True,324,SG,69,8976,4831,227,870193,38
80.0,3800.0,,,,,,2.0,2.0,False,False,2023-10-14,2023-10-24,sale,ldp,38038857,2047,5,False,True,324,SG,69,8976,4831,227,870193,38
44.0,5000.0,3.5,4.0,,,,2.0,2.0,False,False,2023-10-06,2023-10-21,sale,ldp,38256119,0,5,False,True,41,SG,69,8977,3364,227,1430546,38
211.0,39000.0,8.0,12.0,,,,20.0,21.0,False,False,2023-12-12,2023-12-22,sale,ldp,34450289,0,5,False,False,163,SG,69,8989,4939,227,258947,38
42.0,4550.0,4.0,4.0,,,,4.0,3.0,False,False,2023-11-13,2023-11-23,sale,ldp,37524288,0,5,False,True,41,SG,69,8990,4957,227,258947,38
62.0,6200.0,4.7,5.0,,,,3.0,,False,False,2023-11-11,2023-11-21,sale,ldp,38176875,0,5,False,True,41,SG,69,8985,621,227,2399940,38
95.0,,7.0,12.0,,,,2.0,2.0,False,False,2023-12-12,2023-12-22,sale,ldp,37910659,0,5,False,False,41,SG,69,8990,4962,227,258947,38
180.0,23900.0,9.0,8.0,,,,3.0,2.0,False,False,2023-12-12,2023-12-22,sale,ldp,37911816,0,5,False,False,325,SG,69,8985,778,227,258947,38
139.0,,,,,north,,3.0,3.0,False,False,2023-10-18,2023-10-28,sale,ldp,37882363,2047,5,False,True,324,SG,69,8976,4831,227,870193,38
60.0,6900.0,,4.0,,,,,,False,False,2023-10-27,2023-11-06,sale,ldp,38337640,0,5,False,True,41,SG,69,8979,1759,227,2406728,38
62.0,7800.0,,7.0,,,,4.0,4.0,False,False,2023-10-17,2023-11-01,sale,ldp,38336222,0,1,False,True,41,SG,69,8987,5724,227,1432761,38
113.4,12500.0,5.4,4.0,,,,3.0,2.0,False,False,2023-10-14,2023-10-21,sale,ldp,36619186,0,1,False,True,41,SG,69,8990,4957,227,1291422,38
72.0,14000.0,4.0,10.0,,,,4.0,6.0,False,False,2023-10-07,2023-10-22,sale,ldp,38250217,0,1,False,True,41,SG,69,8989,4938,227,2193175,38
75.0,12800.0,5.0,5.0,,,,4.0,3.0,False,False,2023-10-05,2023-10-20,sale,ldp,38248879,0,1,False,True,41,SG,69,8989,1913,227,2532288,38
23.0,6500.0,4.1,,,,,,,False,False,2023-11-25,2023-12-10,sale,ldp,38257687,0,1,False,True,163,SG,69,8978,902,227,2533095,38
80.0,3990.0,,2.0,,,,2.0,1.0,False,False,2023-12-09,2023-12-24,sale,ldp,38072440,0,1,False,False,41,SG,69,8985,5603,227,1446542,38
40.0,7800.0,,10.0,,,,4.0,3.0,False,False,2023-10-18,2023-10-28,sale,ldp,37901728,0,5,False,True,41,SG,69,8984,621,227,2399940,38
235.0,62000.0,,,,,,,,False,False,2023-10-18,2023-10-25,sale,ldp,38351867,0,3,False,True,163,SG,69,8976,1094,227,2442483,38
138.0,23000.0,7.0,5.0,,,,28.0,28.0,False,False,2023-10-18,2023-10-25,sale,ldp,37835307,0,3,False,True,41,SG,69,8976,6221,227,1987656,38
134.0,6700.0,,,,,,,,False,False,2023-10-18,2023-10-25,sale,ldp,38349554,0,3,False,True,324,SG,69,8987,0,227,1251956,38
180.0,32000.0,,,,,,,,False,False,2023-10-18,2023-11-02,sale,ldp,37061734,0,3,False,True,163,SG,69,8991,831,227,1678829,38
56.0,,,,,,,2.0,2.0,False,False,2023-11-29,2023-12-09,sale,ldp,38053597,0,5,False,True,324,SG,69,8991,727,227,1841569,38
80.0,15900.0,,,,,,,,False,False,2023-11-13,2023-11-28,sale,ldp,38346798,0,5,False,True,163,SG,69,8980,1759,227,489341,38
61.0,,,,,,,2.0,2.0,False,False,2023-11-17,2023-11-27,sale,ldp,38052859,0,5,False,True,324,SG,69,8991,3775,227,756839,38
182.0,42000.0,,,,,,,,False,False,2023-11-27,2023-12-07,sale,ldp,38343929,0,5,False,True,163,SG,69,8987,792,227,1846358,38
330.0,180000.0,,,,,,,,False,False,2023-10-17,2023-11-01,sale,ldp,38341704,0,3,False,True,163,SG,69,8975,341,227,539415,38
423.0,22950.0,,,,,,7.0,,False,False,2023-10-16,2023-10-23,sale,ldp,38028154,0,3,False,True,163,SG,69,8991,827,227,1609986,38
110.0,10600.0,6.3,10.0,,,,6.0,7.0,False,False,2023-12-11,2023-12-18,sale,ldp,38211149,0,3,False,False,41,SG,69,8978,3529,227,418846,38
63.0,4900.0,,6.0,,,,2.0,3.0,False,False,2023-12-11,2023-12-21,sale,ldp,38221480,0,3,False,False,41,SG,69,8991,5698,227,2529312,38
80.0,11000.0,5.0,8.0,,,,4.0,3.0,False,False,2023-10-18,2023-10-28,sale,ldp,38074905,0,5,False,True,41,SG,69,8989,3775,227,258947,38
220.0,26000.0,10.0,,,,,,,False,False,2023-10-18,2023-10-28,sale,ldp,37844577,0,5,False,True,163,SG,69,8978,5574,227,2315477,38
36.0,1790.0,,,,,south,1.0,1.0,False,False,2023-11-25,2023-12-05,sale,ldp,37408546,2047,5,False,True,324,SG,69,8976,4831,227,870193,38
198.0,45000.0,9.0,12.0,,,,26.0,27.0,False,False,2023-12-12,2023-12-22,sale,ldp,37188772,0,5,False,False,163,SG,69,8989,3775,227,258947,38
80.0,4050.0,,,,,,2.0,2.0,False,False,2023-12-11,2023-12-26,sale,ldp,38352726,2047,5,False,False,324,SG,69,8976,4831,227,2535468,38
90.0,2400.0,,,,,,2.0,2.0,False,False,2023-10-11,2023-10-21,sale,ldp,38297489,128,5,False,True,324,SG,69,8991,727,227,1604187,38
52.0,,,,,,,4.0,,False,False,2023-11-11,2023-11-21,sale,ldp,38349439,0,5,False,True,41,SG,69,8991,3139,227,2479726,38
100.0,5500.0,,,,,,3.0,2.0,False,False,2023-12-07,2023-12-17,sale,ldp,38085556,1274,5,False,False,324,SG,69,8987,3775,227,1604187,38
100.0,5100.0,,,,,,3.0,3.0,False,False,2023-12-11,2023-12-26,sale,ldp,38352732,2047,5,False,False,324,SG,69,8976,4831,227,2535468,38
74.0,3900.0,,,,,,2.0,2.0,False,False,2023-10-12,2023-10-22,sale,ldp,38301962,2396,5,False,True,324,SG,69,8976,114,227,1604187,38
72.0,6200.0,4.0,,,,,4.0,5.0,False,False,2023-11-11,2023-11-21,sale,ldp,38032496,0,5,False,True,41,SG,69,8991,727,227,2479726,38
100.0,21000.0,9.0,12.0,,,,3.0,4.0,False,False,2023-10-14,2023-11-13,sale,ldp,38323725,0,5,False,True,41,SG,69,8990,6066,227,2242533,38
865.0,95000.0,,,,,,,,False,False,2023-11-08,2023-11-18,sale,ldp,37654512,0,5,False,True,163,SG,69,8991,727,227,605609,38
80.0,3800.0,,,,,,2.0,2.0,False,False,2023-11-01,2023-11-11,sale,ldp,38268133,2047,5,False,True,324,SG,69,8976,4831,227,1604187,38
75.0,3500.0,,,,,,2.0,2.0,False,False,2023-11-12,2023-11-22,sale,ldp,35180280,1274,5,False,True,324,SG,69,8987,3775,227,1604187,38
160.0,35000.0,,,,,,,,False,False,2023-10-17,2023-10-27,sale,ldp,38336651,0,5,False,True,163,SG,69,8978,3775,227,2439664,38
112.0,12800.0,12.0,,,,,4.0,,False,False,2023-12-07,2023-12-17,sale,ldp,33956999,0,5,False,False,163,SG,69,8983,5703,227,1726238,38
80.0,3700.0,,,,,,2.0,2.0,False,False,2023-12-14,2023-12-24,sale,ldp,38040951,2047,5,False,False,324,SG,69,8976,4831,227,2507107,38
60.0,,5.2,,,,,,,False,False,2023-11-08,2023-11-18,sale,ldp,38207300,0,5,False,True,163,SG,69,8976,4830,227,1430228,38
124.0,28000.0,,,,,,,,False,False,2023-10-18,2023-10-28,sale,ldp,38343721,0,5,False,True,163,SG,69,8990,369,227,1103045,38
75.6,17000.0,,,,,,,,False,False,2023-10-16,2023-10-26,sale,ldp,38334443,0,5,False,True,163,SG,69,8990,369,227,2377037,38
80.0,18900.0,4.0,,,,,,,False,False,2023-10-17,2023-10-27,sale,ldp,38339483,0,5,False,True,163,SG,69,8978,3775,227,2377037,38
252.0,27000.0,,,,,,,,False,False,2023-10-14,2023-10-24,sale,ldp,38322788,0,5,False,True,163,SG,69,8986,1664,227,2377037,38
217.0,40000.0,,,,,,,,False,False,2023-10-10,2023-10-20,sale,ldp,38287882,0,5,False,True,163,SG,69,8987,902,227,2377037,38
110.0,26000.0,4.5,,,,,,,False,False,2023-10-17,2023-10-27,sale,ldp,38339492,0,5,False,True,163,SG,69,8976,1094,227,2377037,38
160.0,44000.0,8.0,,,,,,,False,False,2023-10-17,2023-10-27,sale,ldp,38339702,0,5,False,True,163,SG,69,8978,337,227,2377037,38
80.0,13000.0,4.0,12.0,,,,6.0,7.0,False,False,2023-10-31,2023-11-10,sale,ldp,38351993,0,5,False,True,41,SG,69,8986,1664,227,1890435,38
