area,price,facade,entrance_wid,floors,direction_home,direction_bal,bedroom,toilet,status_doc,furniture,date_post,date_exp,intent,pageType,productId,projectId,vipType,verified,expired,cateId,cityCode,districtId,wardId,streetId,pageId
168 m²,45 tỷ,6 m,N/A,5 tầng,N/A,N/A,N/A,N/A,N/A,N/A,16/10/2023,26/10/2023,Sale,LDP,38252207,0,5,False,False,163,SG,71,12440,1423,227
"62,2 m²","3,62 tỷ",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,25/09/2023,25/10/2023,Sale,LDP,38177733,0,5,True,False,283,SG,71,11895,6760,227
355 m²,58 tỷ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12/10/2023,22/10/2023,Sale,LDP,38303472,0,5,False,True,325,SG,71,12442,0,227
68 m²,"2,8 tỷ",N/A,N/A,N/A,Đông - Bắc,N/A,2 phòng,2 phòng,Hợp đồng mua bán,N/A,23/10/2023,02/11/2023,Sale,LDP,37146312,3049,5,False,False,324,SG,71,11845,3789,227
100 m²,"7,5 tỷ",6 m,5 m,N/A,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,12/10/2023,22/10/2023,Sale,LDP,38123890,0,5,False,True,283,SG,71,134,8861,227
300 m²,"13,9 tỷ",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18/10/2023,28/10/2023,Sale,LDP,38351525,0,5,False,False,41,SG,71,11916,5015,227
56 m²,"11,2 tỷ",N/A,N/A,5 tầng,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,Cơ bản,18/10/2023,28/10/2023,Sale,LDP,38351267,0,5,False,False,163,SG,71,11953,4996,227
107 m²,"5,5 tỷ",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,18/10/2023,28/10/2023,Sale,LDP,38351349,0,5,False,False,41,SG,71,11916,2638,227
110 m²,"6,2 tỷ",5 m,5 m,3 tầng,Tây - Bắc,Tây - Bắc,4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,13/10/2023,23/10/2023,Sale,LDP,38038415,0,5,False,False,41,SG,71,134,6759,227
83 m²,Thỏa thuận,5 m,9 m,N/A,N/A,N/A,N/A,N/A,Sổ hồng.,N/A,17/10/2023,27/10/2023,Sale,LDP,38336974,0,5,False,False,283,SG,71,134,1836,227
82 m²,Thỏa thuận,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sổ đỏ,N/A,18/10/2023,28/10/2023,Sale,LDP,38352083,0,5,False,False,283,SG,71,133,2095,227
464 m²,70 tỷ,16 m,12 m,3 tầng,N/A,N/A,6 phòng,8 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,29/09/2023,29/10/2023,Sale,LDP,38207942,1010,5,False,False,325,SG,71,134,11219,227
