area,price,facade,entrance_wid,floors,direction_home,direction_bal,bedroom,toilet,status_doc,furniture,date_post,date_exp,intent,pageType,productId,projectId,vipType,verified,expired,cateId,cityCode,districtId,wardId,streetId,pageId
120 m²,Thỏa thuận,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,15/10/2023,25/10/2023,Sale,LDP,38322140,0,5,False,False,283,SG,72,11849,5232,227
69 m²,"1,7 tỷ",N/A,N/A,N/A,Đông - Nam,Tây - Bắc,2 phòng,2 phòng,Sổ hồng.,Full nội thất.,15/10/2023,25/10/2023,Sale,LDP,23456051,469,5,False,False,324,SG,72,11857,278,227
183 m²,"3,8 tỷ",N/A,N/A,N/A,Tây - Nam,Đông - Bắc,5 phòng,4 phòng,Sổ hồng.,Tặng nội thất.,15/10/2023,25/10/2023,Sale,LDP,12392085,469,5,False,False,324,SG,72,11857,1994,227
138 m²,"2,8 tỷ",N/A,N/A,N/A,Đông - Nam,Đông - Bắc,3 phòng,3 phòng,Sổ hồng,Full nội thất.,15/10/2023,25/10/2023,Sale,LDP,18251859,469,5,False,False,324,SG,72,11857,278,227
333 m²,Thỏa thuận,N/A,N/A,5 tầng,N/A,N/A,5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,N/A,15/10/2023,30/10/2023,Sale,LDP,37034773,0,5,False,False,325,SG,72,11862,5884,227
90 m²,"7,6 tỷ",N/A,N/A,5 tầng,N/A,N/A,5 phòng,4 phòng,Sổ đỏ/ Sổ hồng,N/A,15/10/2023,30/10/2023,Sale,LDP,38143941,0,5,False,False,325,SG,72,11862,5884,227
95 m²,"7,6 tỷ",N/A,N/A,5 tầng,N/A,N/A,5 phòng,4 phòng,Sổ đỏ/ Sổ hồng,N/A,05/10/2023,20/10/2023,Sale,LDP,38014327,0,5,False,False,325,SG,72,11862,5884,227
90 m²,"7,6 tỷ",N/A,N/A,5 tầng,N/A,N/A,5 phòng,4 phòng,Sổ đỏ/ Sổ hồng,N/A,05/10/2023,20/10/2023,Sale,LDP,38019700,0,5,False,False,163,SG,72,11862,5884,227
56 m²,"1,68 tỷ",4 m,4 m,1 tầng,N/A,Nam,2 phòng,2 phòng,N/A,Cơ bản,15/10/2023,25/10/2023,Sale,LDP,36024062,0,5,False,False,41,SG,72,11862,5255,227
40 m²,"1,6 tỷ",4 m,6 m,1 tầng,Bắc,N/A,2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,15/10/2023,25/10/2023,Sale,LDP,37167246,0,5,False,False,41,SG,72,11862,5255,227
50 m²,"1,65 tỷ",N/A,N/A,N/A,Bắc,Đông,1 phòng,1 phòng,Đang chờ sổ.,N/A,11/10/2023,21/10/2023,Sale,LDP,34214752,5211,5,False,False,324,SG,72,11850,278,227
113 m²,"3,3 tỷ",N/A,N/A,N/A,Tây,Đông,3 phòng,2 phòng,N/A,Nhà trống,15/10/2023,25/10/2023,Sale,LDP,31489198,724,5,False,False,324,SG,72,11850,5844,227
97 m²,"3,5 tỷ",N/A,N/A,N/A,Đông,Tây,3 phòng,2 phòng,N/A,N/A,15/10/2023,25/10/2023,Sale,LDP,34872944,316,5,False,False,324,SG,72,11850,270,227
