area,price,facade,entrance_wid,floors,direction_home,direction_bal,bedroom,toilet,status_doc,furniture,date_post,date_exp,intent,pageType,productId,projectId,vipType,verified,expired,cateId,cityCode,districtId,wardId,streetId,pageId
64 m²,"7,45 tỷ",N/A,6 m,5 tầng,N/A,N/A,5 phòng,5 phòng,N/A,Cao cấp,18/10/2023,25/10/2023,Sale,LDP,33863733,0,3,False,False,41,SG,65,8872,9302,227
"67,5 m²",Thỏa thuận,N/A,7 m,5 tầng,N/A,N/A,5 phòng,6 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,18/10/2023,28/10/2023,Sale,LDP,38351386,0,3,False,False,41,SG,65,8872,897,227
65 m²,Thỏa thuận,N/A,N/A,N/A,Đông,Đông,2 phòng,2 phòng,"Sổ hồng riêng, sở hữu lâu dài",Full nội thất cơ bản,18/10/2023,25/10/2023,Sale,LDP,38351076,5623,3,False,False,324,SG,65,8866,6000,227
80 m²,Thỏa thuận,4 m,N/A,4 tầng,N/A,N/A,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,18/10/2023,28/10/2023,Sale,LDP,37703074,0,3,False,False,163,SG,65,12010,0,227
56 m²,"2,3 tỷ",N/A,N/A,N/A,N/A,N/A,2 phòng,1 phòng,Hợp đồng mua bán,N/A,18/10/2023,25/10/2023,Sale,LDP,38231646,3561,3,False,False,324,SG,65,8866,1001,227
63 m²,"3,6 tỷ",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,18/10/2023,25/10/2023,Sale,LDP,38287748,0,3,False,False,283,SG,65,8870,5626,227
48 m²,"3,3 tỷ",N/A,6 m,2 tầng,N/A,N/A,1 phòng,1 phòng,N/A,N/A,18/10/2023,25/10/2023,Sale,LDP,38347097,0,3,False,False,41,SG,65,8869,11215,227
305 m²,31 tỷ,15 m,N/A,N/A,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,18/10/2023,25/10/2023,Sale,LDP,36786723,0,3,False,False,163,SG,65,12010,2895,227
80 m²,"4,5 tỷ",4 m,12 m,2 tầng,N/A,N/A,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Cơ bản,17/10/2023,24/10/2023,Sale,LDP,38344810,0,3,False,False,41,SG,65,8866,6000,227
360 m²,8 tỷ,12 m,8 m,N/A,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,Không nội thất,17/10/2023,24/10/2023,Sale,LDP,38344791,0,3,False,False,45,SG,65,8870,1990,227
84 m²,Thỏa thuận,4 m,8 m,1 tầng,N/A,N/A,2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,18/10/2023,25/10/2023,Sale,LDP,38349207,0,3,False,False,41,SG,65,8866,4383,227
95 m²,"4,7 tỷ",N/A,N/A,N/A,N/A,N/A,3 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,17/10/2023,24/10/2023,Sale,LDP,38342966,3561,3,False,False,324,SG,65,8866,1001,227
56 m²,"2,4 tỷ",N/A,N/A,N/A,Nam,Bắc,2 phòng,1 phòng,Hợp đồng mua bán,N/A,18/10/2023,25/10/2023,Sale,LDP,38349859,3561,3,False,False,324,SG,65,8866,1001,227
92 m²,"10,8 tỷ",4 m,N/A,2 tầng,Đông,Đông,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Nội thất đầy đủ.,17/10/2023,24/10/2023,Sale,LDP,33354400,0,3,False,False,41,SG,65,8869,5908,227
