area,price,facade,entrance_wid,floors,direction_home,direction_bal,bedroom,toilet,status_doc,furniture,date_post,date_exp,intent,pageType,productId,projectId,vipType,verified,expired,cateId,cityCode,districtId,wardId,streetId,pageId,createByUser,productType
160 m²,"28,5 tỷ",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,02/11/2023,17/11/2023,Sale,LDP,38342634,0,5,False,True,325,SG,69,8975,4830,227,1288066,38
340 m²,55 tỷ,N/A,N/A,4 tầng,N/A,N/A,4 phòng,N/A,N/A,N/A,10/10/2023,20/10/2023,Sale,LDP,38289608,0,5,False,True,163,SG,69,8989,318,227,2291028,38
75 m²,"3,6 tỷ",N/A,N/A,N/A,N/A,N/A,2 phòng,2 phòng,N/A,N/A,02/12/2023,17/12/2023,Sale,LDP,32913165,1274,5,False,False,324,SG,69,8987,3775,227,1789657,38
312 m²,50 tỷ,10 m,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06/12/2023,16/12/2023,Sale,LDP,38041861,0,5,False,False,163,SG,69,8978,337,227,1731551,38
75 m²,"3,1 tỷ",N/A,N/A,N/A,N/A,N/A,2 phòng,N/A,N/A,N/A,09/12/2023,19/12/2023,Sale,LDP,34220246,361,5,False,False,324,SG,69,8990,369,227,356511,38
"105,1 m²",40 tỷ,N/A,N/A,9 tầng,N/A,N/A,N/A,N/A,N/A,N/A,03/11/2023,13/11/2023,Sale,LDP,38234038,0,5,False,True,163,SG,69,8990,778,227,842031,38
100 m²,"24,5 tỷ",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06/12/2023,16/12/2023,Sale,LDP,37755684,0,5,False,False,163,SG,69,8987,318,227,842031,38
74 m²,"3,9 tỷ",N/A,N/A,N/A,Đông,Đông - Nam,2 phòng,2 phòng,N/A,N/A,09/12/2023,19/12/2023,Sale,LDP,34447838,2047,5,False,False,324,SG,69,8976,4831,227,356511,38
36 m²,"1,7 tỷ",N/A,N/A,N/A,Bắc,Nam,1 phòng,1 phòng,Đang chờ sổ,Đầy đủ,23/10/2023,02/11/2023,Sale,LDP,37825250,2047,5,False,True,324,SG,69,8976,4831,227,870193,38
120 m²,28 tỷ,N/A,N/A,4 tầng,N/A,N/A,N/A,N/A,N/A,N/A,06/12/2023,16/12/2023,Sale,LDP,38335024,0,5,False,False,163,SG,69,8976,1094,227,1731551,38
86 m²,4 tỷ,N/A,N/A,N/A,N/A,N/A,2 phòng,2 phòng,N/A,N/A,24/11/2023,09/12/2023,Sale,LDP,38168130,887,5,False,True,324,SG,69,8989,792,227,2318851,38
450 m²,140 tỷ,N/A,N/A,7 tầng,N/A,N/A,N/A,N/A,N/A,N/A,08/12/2023,18/12/2023,Sale,LDP,38335132,0,5,False,False,163,SG,69,8987,902,227,1731551,38
128 m²,"28,5 tỷ",8 m,6 m,5 tầng,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,Đầy đủ,10/10/2023,09/11/2023,Sale,LDP,38291259,0,5,False,True,41,SG,69,8975,0,227,1895418,38
225 m²,82 tỷ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04/12/2023,14/12/2023,Sale,LDP,38194150,0,5,False,True,163,SG,69,8987,3775,227,1731551,38
80 m²,"9,6 tỷ",5 m,7 m,2 tầng,N/A,N/A,5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,18/10/2023,28/10/2023,Sale,LDP,38174607,0,5,False,True,41,SG,69,8990,6066,227,2065964,38
60 m²,"2,8 tỷ",N/A,N/A,N/A,Đông,Đông - Nam,2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,09/12/2023,19/12/2023,Sale,LDP,36951140,887,5,False,False,324,SG,69,8989,792,227,356511,38
75 m²,"2,8 tỷ",N/A,N/A,N/A,N/A,N/A,2 phòng,2 phòng,N/A,N/A,04/12/2023,19/12/2023,Sale,LDP,33433211,361,5,False,False,324,SG,69,8990,369,227,1789657,38
38 m²,"4,7 tỷ",4 m,4 m,3 tầng,N/A,N/A,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,21/11/2023,01/12/2023,Sale,LDP,38225595,0,5,False,True,41,SG,69,8990,6066,227,2065964,38
41 m²,"4,99 tỷ",9 m,6 m,N/A,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,Đầy đủ,18/10/2023,28/10/2023,Sale,LDP,38346440,0,5,True,True,41,SG,69,8983,5703,227,1509650,38
80 m²,"10,8 tỷ",8 m,8 m,3 tầng,N/A,N/A,5 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,08/11/2023,18/11/2023,Sale,LDP,37813189,0,5,False,True,41,SG,69,8990,6066,227,2474445,38
63 m²,20 tỷ,N/A,N/A,6 tầng,N/A,N/A,8 phòng,8 phòng,Sổ hồng chủ,N/A,14/11/2023,24/11/2023,Sale,LDP,38346461,0,5,False,True,163,SG,69,8976,527,227,2019870,38
96 m²,"15,8 tỷ",N/A,N/A,4 tầng,N/A,N/A,5 phòng,5 phòng,N/A,N/A,10/12/2023,20/12/2023,Sale,LDP,38346489,0,5,False,False,41,SG,69,8990,318,227,1987641,38
117 m²,"11,7 tỷ","4,2 m",7 m,1 tầng,N/A,N/A,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,20/11/2023,30/11/2023,Sale,LDP,38100871,0,5,False,True,41,SG,69,8987,902,227,2474445,38
90 m²,"11,2 tỷ",8 m,8 m,4 tầng,N/A,N/A,5 phòng,6 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ,08/12/2023,18/12/2023,Sale,LDP,37823851,0,5,False,False,41,SG,69,8990,318,227,2474445,38
100 m²,19 tỷ,N/A,20 m,1 tầng,N/A,N/A,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,05/12/2023,15/12/2023,Sale,LDP,37756535,0,5,False,False,163,SG,69,8987,4951,227,2474445,38
420 m²,79 tỷ,N/A,N/A,3 tầng,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,18/10/2023,28/10/2023,Sale,LDP,38347153,0,5,False,True,325,SG,69,8976,4831,227,1711966,38
120 m²,"10,9 tỷ",N/A,8 m,N/A,N/A,N/A,2 phòng,2 phòng,N/A,N/A,29/11/2023,09/12/2023,Sale,LDP,32966919,0,5,False,True,41,SG,69,8982,119,227,781924,38
91 m²,"10,5 tỷ",N/A,7 m,5 tầng,Tây - Nam,Tây - Nam,13 phòng,13 phòng,Sổ đỏ/ Sổ hồng,N/A,13/12/2023,23/12/2023,Sale,LDP,38346488,0,5,False,False,41,SG,69,8984,988,227,2538533,38
60 m²,"7,7 tỷ","4,2 m",6 m,5 tầng,N/A,N/A,5 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16/10/2023,26/10/2023,Sale,LDP,38329672,0,5,False,True,41,SG,69,8985,4981,227,2065964,38
368 m²,38 tỷ,N/A,N/A,5 tầng,N/A,N/A,N/A,N/A,N/A,N/A,06/12/2023,16/12/2023,Sale,LDP,38114863,0,5,False,False,163,SG,69,8989,3775,227,1229226,38
130 m²,"8,7 tỷ","5,2 m",N/A,2 tầng,N/A,N/A,8 phòng,8 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,11/10/2023,21/10/2023,Sale,LDP,38293377,0,5,False,True,41,SG,69,8989,3775,227,2065964,38
95 m²,"20,2 tỷ",N/A,12 m,3 tầng,N/A,N/A,N/A,N/A,N/A,N/A,06/12/2023,16/12/2023,Sale,LDP,38015037,0,5,False,False,163,SG,69,8990,4969,227,1229226,38
220 m²,45 tỷ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18/10/2023,28/10/2023,Sale,LDP,38260881,0,5,False,True,163,SG,69,8976,1094,227,1115241,38
232 m²,49 tỷ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12/11/2023,22/11/2023,Sale,LDP,36240566,0,5,False,True,163,SG,69,8989,318,227,1229226,38
233 m²,37 tỷ,10 m,6 m,N/A,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,10/10/2023,09/11/2023,Sale,LDP,38291290,0,5,False,True,325,SG,69,8975,0,227,1895418,38
40 m²,"5,6 tỷ",N/A,N/A,4 tầng,N/A,N/A,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,18/10/2023,28/10/2023,Sale,LDP,38224308,0,5,False,True,41,SG,69,8982,4907,227,2412390,38
60 m²,Thỏa thuận,N/A,N/A,N/A,Đông,Đông - Nam,2 phòng,2 phòng,Hợp đồng mua bán.,Full NT.,04/12/2023,14/12/2023,Sale,LDP,35541889,2396,5,False,True,324,SG,69,8976,114,227,439746,38
100 m²,21 tỷ,9 m,12 m,4 tầng,N/A,N/A,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Cao Cấp,14/10/2023,13/11/2023,Sale,LDP,37950427,0,5,False,True,325,SG,69,8990,6066,227,2242533,38
320 m²,85 tỷ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,04/11/2023,19/11/2023,Sale,LDP,38015001,0,5,False,True,163,SG,69,8976,527,227,898752,38
42 m²,Thỏa thuận,N/A,N/A,2 tầng,N/A,N/A,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,08/12/2023,18/12/2023,Sale,LDP,37994171,0,5,False,False,41,SG,69,8989,4939,227,2466948,38
"47,7 m²","8,2 tỷ",4 m,6 m,4 tầng,Tây,N/A,5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Cơ bản.,18/10/2023,17/11/2023,Sale,LDP,38125984,0,5,False,True,41,SG,69,8983,119,227,2391074,38
40 m²,"5,6 tỷ",8 m,5 m,3 tầng,N/A,N/A,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,18/10/2023,28/10/2023,Sale,LDP,38040061,0,5,False,True,41,SG,69,8982,1759,227,2412390,38
32 m²,"5,1 tỷ","3,2 m",3 m,4 tầng,N/A,N/A,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,18/10/2023,28/10/2023,Sale,LDP,38348050,0,5,False,True,41,SG,69,8990,4969,227,1720627,38
65 m²,"6,5 tỷ",4 m,4 m,N/A,N/A,N/A,3 phòng,3 phòng,N/A,N/A,18/10/2023,28/10/2023,Sale,LDP,38168252,0,5,False,True,41,SG,69,8985,4981,227,2412390,38
215 m²,24 tỷ,N/A,N/A,3 tầng,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,12/11/2023,22/11/2023,Sale,LDP,37256962,0,5,False,True,325,SG,69,8976,1600,227,1781286,38
144 m²,55 tỷ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng.,N/A,04/11/2023,19/11/2023,Sale,LDP,37878210,0,5,False,True,163,SG,69,8989,3775,227,898752,38
"103,7 m²",14 tỷ,6 m,N/A,4 tầng,N/A,N/A,N/A,N/A,N/A,N/A,20/11/2023,30/11/2023,Sale,LDP,38346123,0,5,False,True,41,SG,69,8987,902,227,1651220,38
242 m²,68 tỷ,"10,5 m",N/A,N/A,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,04/11/2023,19/11/2023,Sale,LDP,38240309,0,5,False,True,163,SG,69,8976,1600,227,898752,38
220 m²,40 tỷ,11 m,8 m,4 tầng,N/A,N/A,4 phòng,4 phòng,N/A,N/A,18/10/2023,28/10/2023,Sale,LDP,38347262,0,5,False,True,41,SG,69,8982,1759,227,2513966,38
57 m²,"8,6 tỷ",5 m,5 m,2 tầng,N/A,N/A,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,18/10/2023,28/10/2023,Sale,LDP,38347319,0,5,False,True,41,SG,69,8982,4883,227,2496031,38
182 m²,90 tỷ,7 m,N/A,8 tầng,N/A,N/A,36 phòng,N/A,Sổ đỏ/ Sổ hồng,N/A,04/11/2023,19/11/2023,Sale,LDP,38240257,0,5,False,True,163,SG,69,8976,1600,227,898752,38
91 m²,"12,5 tỷ","4,07 m",N/A,3 tầng,Tây - Bắc,Đông - Nam,5 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,18/10/2023,28/10/2023,Sale,LDP,38347564,0,5,False,True,163,SG,69,8978,830,227,807403,38
136 m²,"22,5 tỷ",N/A,N/A,3 tầng,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,Đầy đủ,08/12/2023,18/12/2023,Sale,LDP,37756377,0,5,False,False,163,SG,69,8987,7977,227,1386824,38
81 m²,31 tỷ,"6,5 m",N/A,4 tầng,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,18/10/2023,28/10/2023,Sale,LDP,38345647,0,5,False,True,163,SG,69,8984,4877,227,845097,38
36 m²,"8,5 tỷ",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18/10/2023,28/10/2023,Sale,LDP,38347113,0,5,False,True,163,SG,69,8976,4921,227,2460682,38
108 m²,"19,9 tỷ",6 m,N/A,6 tầng,N/A,N/A,N/A,N/A,N/A,N/A,08/12/2023,18/12/2023,Sale,LDP,38347067,0,5,False,False,163,SG,69,8978,3775,227,1115241,38
98 m²,37 tỷ,"4,15 m",N/A,5 tầng,Đông - Bắc,N/A,N/A,N/A,N/A,Full nội thất.,18/10/2023,28/10/2023,Sale,LDP,38346068,0,5,False,True,163,SG,69,8976,527,227,1651220,38
70 m²,"2,7 tỷ",N/A,N/A,N/A,N/A,N/A,2 phòng,2 phòng,Sổ hồng,N/A,18/10/2023,28/10/2023,Sale,LDP,38347019,1286,5,False,True,324,SG,69,8985,4981,227,1609948,38
105 m²,"22,5 tỷ",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11/11/2023,21/11/2023,Sale,LDP,37317417,0,5,False,True,163,SG,69,8976,4831,227,2388763,38
96 m²,14 tỷ,4 m,6 m,4 tầng,N/A,N/A,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,08/12/2023,18/12/2023,Sale,LDP,38347355,0,5,False,False,41,SG,69,8976,4921,227,1093557,38
38 m²,"7,3 tỷ","4,5 m",7 m,4 tầng,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng.,Đầy đủ,14/12/2023,24/12/2023,Sale,LDP,36950813,0,5,False,False,41,SG,69,8978,3529,227,1709689,38
108 m²,"12,5 tỷ",6 m,7 m,3 tầng,N/A,N/A,6 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,30/11/2023,10/12/2023,Sale,LDP,37039069,0,5,False,True,41,SG,69,8990,6066,227,1709689,38
260 m²,65 tỷ,N/A,N/A,5 tầng,N/A,N/A,6 phòng,5 phòng,N/A,N/A,18/10/2023,28/10/2023,Sale,LDP,36193033,0,5,False,True,325,SG,69,8979,1759,227,1456766,38
60 m²,"7,7 tỷ",N/A,N/A,4 tầng,N/A,N/A,4 phòng,3 phòng,N/A,N/A,18/10/2023,28/10/2023,Sale,LDP,37673738,0,5,False,True,41,SG,69,8986,621,227,1456766,38
68 m²,"3,4 tỷ",N/A,N/A,N/A,N/A,N/A,2 phòng,2 phòng,N/A,N/A,04/12/2023,14/12/2023,Sale,LDP,30910859,2047,5,False,True,324,SG,69,8976,4831,227,439746,38
69 m²,Thỏa thuận,N/A,N/A,N/A,N/A,N/A,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,24/11/2023,04/12/2023,Sale,LDP,38346102,0,5,False,True,324,SG,69,8991,318,227,756839,38
65 m²,Thỏa thuận,N/A,N/A,N/A,N/A,N/A,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,17/11/2023,27/11/2023,Sale,LDP,38346544,0,5,False,True,324,SG,69,8991,727,227,756839,38
98 m²,"15,9 tỷ",N/A,5 m,5 tầng,N/A,N/A,6 phòng,6 phòng,N/A,N/A,18/10/2023,28/10/2023,Sale,LDP,38047001,0,5,False,True,41,SG,69,8978,5574,227,1456766,38
147 m²,25 tỷ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02/11/2023,12/11/2023,Sale,LDP,36616852,0,5,False,True,163,SG,69,8976,1600,227,424161,38
40 m²,"8,5 tỷ",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14/12/2023,24/12/2023,Sale,LDP,37510294,0,5,False,False,163,SG,69,8976,4921,227,424161,38
100 m²,"5,7 tỷ",N/A,N/A,N/A,N/A,N/A,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,N/A,24/11/2023,04/12/2023,Sale,LDP,36817245,1274,5,False,True,324,SG,69,8987,3775,227,1609893,38
115 m²,19 tỷ,"5,5 m",12 m,2 tầng,N/A,N/A,5 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,26/10/2023,10/11/2023,Sale,LDP,38290694,0,5,False,True,163,SG,69,8985,4981,227,1861156,38
68 m²,"12,1 tỷ",N/A,N/A,4 tầng,N/A,N/A,N/A,N/A,N/A,N/A,12/12/2023,22/12/2023,Sale,LDP,36819257,0,5,False,False,163,SG,69,8976,527,227,424161,38
72 m²,"10,6 tỷ",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09/12/2023,19/12/2023,Sale,LDP,36321196,0,5,False,False,41,SG,69,8976,4831,227,424161,38
133 m²,"19,5 tỷ",7 m,8 m,4 tầng,N/A,N/A,4 phòng,5 phòng,N/A,N/A,22/11/2023,07/12/2023,Sale,LDP,38339141,0,5,False,True,41,SG,69,8989,792,227,1861156,38
81 m²,"10,5 tỷ","4,5 m",N/A,4 tầng,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,18/10/2023,28/10/2023,Sale,LDP,38345928,0,5,False,True,41,SG,69,8990,318,227,1386822,38
48 m²,"4,5 tỷ",N/A,3 m,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21/11/2023,01/12/2023,Sale,LDP,36401984,0,5,False,True,41,SG,69,8975,4829,227,424161,38
52 m²,"8,5 tỷ",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,18/10/2023,28/10/2023,Sale,LDP,38083983,0,5,False,True,41,SG,69,8985,4981,227,1386822,38
"36,2 m²","2,95 tỷ",N/A,N/A,1 tầng,N/A,N/A,2 phòng,2 phòng,N/A,N/A,26/10/2023,05/11/2023,Sale,LDP,38328834,0,5,False,True,41,SG,69,8991,831,227,1466917,38
122 m²,"3,4 tỷ",N/A,N/A,N/A,N/A,N/A,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,24/11/2023,04/12/2023,Sale,LDP,38342061,128,5,False,True,324,SG,69,8991,727,227,1639791,38
160 m²,44 tỷ,8 m,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16/10/2023,26/10/2023,Sale,LDP,38334387,0,5,False,True,163,SG,69,8987,3775,227,2377037,38
112 m²,"15,5 tỷ",N/A,N/A,3 tầng,N/A,N/A,N/A,N/A,N/A,N/A,14/12/2023,21/12/2023,Sale,LDP,36064546,0,3,False,False,41,SG,69,8975,821,227,1033458,38
240 m²,"36,5 tỷ",N/A,N/A,3 tầng,Đông - Nam,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,Đầy đủ,20/11/2023,30/11/2023,Sale,LDP,37812860,0,5,False,True,41,SG,69,8978,3775,227,571153,38
"1,5 m²",100 triệu,"1,5 m",N/A,N/A,N/A,N/A,N/A,N/A,Có giấy chủ quyền sạp,N/A,02/12/2023,12/12/2023,Sale,LDP,29693447,0,5,False,True,48,SG,69,8990,4957,227,1607418,38
108 m²,"12,8 tỷ",N/A,N/A,5 tầng,N/A,N/A,5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,08/10/2023,23/10/2023,Sale,LDP,38272590,0,5,False,True,41,SG,69,8986,828,227,2521204,38
140 m²,16 tỷ,7 m,8 m,4 tầng,N/A,N/A,5 phòng,5 phòng,Sổ hồng,Cơ bản,27/11/2023,12/12/2023,Sale,LDP,38346674,0,5,False,True,41,SG,69,8987,7977,227,1890320,38
82 m²,"3,4 tỷ",N/A,N/A,N/A,Đông,Đông - Nam,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,04/12/2023,14/12/2023,Sale,LDP,34686845,887,5,False,True,324,SG,69,8989,792,227,439746,38
48 m²,Thỏa thuận,4 m,3 m,2 tầng,N/A,N/A,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,18/10/2023,28/10/2023,Sale,LDP,37953409,0,5,False,True,41,SG,69,8987,318,227,1624198,38
220 m²,40 tỷ,11 m,N/A,3 tầng,N/A,N/A,N/A,N/A,N/A,N/A,21/11/2023,01/12/2023,Sale,LDP,38346604,0,5,False,True,41,SG,69,8982,1759,227,1775596,38
60 m²,"3,3 tỷ",N/A,N/A,N/A,N/A,N/A,2 phòng,2 phòng,Sổ hồng.,N/A,07/12/2023,17/12/2023,Sale,LDP,34650247,1076,5,False,False,324,SG,69,8977,3364,227,439746,38
81 m²,"2,8 tỷ",N/A,N/A,N/A,Đông,Đông - Nam,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,"Ful nội thất đẹp, thoáng mát",04/12/2023,14/12/2023,Sale,LDP,35542444,361,5,False,True,324,SG,69,8990,369,227,439746,38
282 m²,38 tỷ,"7,7 m",10 m,8 tầng,Đông,Đông,30 phòng,32 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,30/11/2023,10/12/2023,Sale,LDP,37546378,0,5,False,True,41,SG,69,8989,3775,227,571153,38
200 m²,15 tỷ,N/A,N/A,1 tầng,N/A,N/A,9 phòng,9 phòng,Sổ đỏ/ Sổ hồng,N/A,26/10/2023,05/11/2023,Sale,LDP,37929682,0,5,False,True,41,SG,69,8976,527,227,1896552,38
98 m²,"18,5 tỷ",6 m,N/A,3 tầng,N/A,N/A,4 phòng,3 phòng,N/A,N/A,18/10/2023,28/10/2023,Sale,LDP,38073918,0,5,False,True,163,SG,69,8978,337,227,1456766,38
80 m²,"4,1 tỷ",N/A,N/A,N/A,N/A,N/A,2 phòng,2 phòng,N/A,Nội thất cơ bản.,17/10/2023,27/10/2023,Sale,LDP,38337891,2047,5,False,True,324,SG,69,8976,4831,227,1983200,38
140 m²,"23,5 tỷ",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13/10/2023,23/10/2023,Sale,LDP,38138378,0,5,False,True,163,SG,69,8978,4912,227,1741246,38
112 m²,"12,5 tỷ",N/A,N/A,4 tầng,N/A,N/A,N/A,N/A,N/A,N/A,19/11/2023,29/11/2023,Sale,LDP,38080244,0,5,False,True,41,SG,69,8990,6066,227,1741246,38
161 m²,18 tỷ,N/A,8 m,2 tầng,N/A,N/A,N/A,N/A,N/A,N/A,05/11/2023,15/11/2023,Sale,LDP,38284447,0,5,False,True,41,SG,69,8989,792,227,1741246,38
44 m²,"3,55 tỷ",4 m,3 m,1 tầng,Đông - Bắc,N/A,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,18/11/2023,28/11/2023,Sale,LDP,34165684,0,5,False,True,41,SG,69,8991,827,227,1023962,38
200 m²,37 tỷ,10 m,8 m,5 tầng,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,30/10/2023,29/11/2023,Sale,LDP,38213081,0,5,False,True,325,SG,69,8975,821,227,1895418,38
100 m²,"15,5 tỷ",N/A,N/A,2 tầng,N/A,N/A,N/A,N/A,Sổ đẹp,N/A,09/12/2023,19/12/2023,Sale,LDP,37143997,0,5,False,False,163,SG,69,8980,824,227,1741246,38
100 m²,19 tỷ,6 m,N/A,6 tầng,N/A,N/A,23 phòng,23 phòng,N/A,N/A,18/10/2023,28/10/2023,Sale,LDP,38252299,0,5,False,True,41,SG,69,8978,902,227,1456766,38
56 m²,"4,4 tỷ",4 m,"3,5 m",2 tầng,N/A,N/A,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,14/12/2023,24/12/2023,Sale,LDP,38305677,0,5,False,False,41,SG,69,8983,621,227,1947669,38
157 m²,42 tỷ,"4,6 m",N/A,9 tầng,N/A,N/A,7 phòng,8 phòng,N/A,N/A,18/10/2023,28/10/2023,Sale,LDP,37152455,0,5,False,True,163,SG,69,8990,778,227,1456766,38
120 m²,"16,8 tỷ",6 m,N/A,4 tầng,N/A,N/A,N/A,N/A,N/A,N/A,13/10/2023,23/10/2023,Sale,LDP,37749813,0,5,False,True,163,SG,69,8989,792,227,1741246,38
1.500 m²,235 tỷ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,18/10/2023,28/10/2023,Sale,LDP,38346372,0,5,False,True,283,SG,69,8985,341,227,1711966,38
85 m²,"15,2 tỷ",5 m,N/A,3 tầng,N/A,N/A,N/A,N/A,N/A,N/A,20/11/2023,30/11/2023,Sale,LDP,35701089,0,5,False,True,41,SG,69,8987,4951,227,1741246,38
86 m²,"11,2 tỷ",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25/10/2023,04/11/2023,Sale,LDP,37651384,0,5,False,True,163,SG,69,8990,4969,227,1741246,38
50 m²,10 tỷ,N/A,N/A,2 tầng,N/A,N/A,N/A,N/A,N/A,N/A,30/11/2023,10/12/2023,Sale,LDP,38295989,0,5,False,True,163,SG,69,8990,4957,227,1741246,38
95 m²,21 tỷ,"8,9 m",N/A,4 tầng,N/A,N/A,6 phòng,6 phòng,Sổ đỏ/ Sổ hồng,N/A,18/10/2023,28/10/2023,Sale,LDP,38064003,0,5,False,True,325,SG,69,8990,4969,227,1456766,38
110 m²,21 tỷ,N/A,N/A,4 tầng,N/A,N/A,6 phòng,6 phòng,Sổ đỏ/ Sổ hồng,N/A,18/10/2023,28/10/2023,Sale,LDP,38241859,0,5,False,True,41,SG,69,8987,6066,227,1456766,38
160 m²,47 tỷ,8 m,N/A,7 tầng,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,06/11/2023,16/11/2023,Sale,LDP,38285192,0,5,False,True,163,SG,69,8976,527,227,1004436,38
48 m²,"7,9 tỷ",N/A,N/A,2 tầng,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,18/10/2023,28/10/2023,Sale,LDP,38345691,0,5,False,True,163,SG,69,8989,3775,227,1946144,38
283 m²,"24,5 tỷ",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,14/10/2023,24/10/2023,Sale,LDP,36828774,0,5,False,True,163,SG,69,8985,4981,227,1492027,38
54 m²,"5,2 tỷ",4 m,6 m,2 tầng,N/A,N/A,2 phòng,1 phòng,N/A,N/A,18/10/2023,28/10/2023,Sale,LDP,38345565,0,5,False,True,41,SG,69,8985,1902,227,2150980,38
200 m²,37 tỷ,N/A,N/A,4 tầng,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,Đầy đủ,18/10/2023,28/10/2023,Sale,LDP,38345560,0,5,False,True,163,SG,69,8990,6066,227,2406728,38
215 m²,19 tỷ,N/A,N/A,3 tầng,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,Đầy đủ,26/10/2023,05/11/2023,Sale,LDP,38160781,0,5,False,True,41,SG,69,8989,792,227,1492027,38
65 m²,"5,2 tỷ",4 m,5 m,3 tầng,N/A,N/A,6 phòng,3 phòng,"SHR, công chứng ngay",Đầy đủ,18/10/2023,28/10/2023,Sale,LDP,38345277,0,5,False,True,41,SG,69,8991,6570,227,1923590,38
